Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2010-06-30,78.13160705566406,79.38812862326915,77.87424359843556,78.66146450435059,284101700
2010-07-01,77.78341674804688,78.33598156625492,76.5495967162696,78.07862387558558,382924800
2010-07-02,77.35953521728516,78.28300615873647,76.92051287668887,78.04835578919243,233385200
2010-07-06,77.86670684814453,79.00212103258808,77.11732932840086,78.4495502551522,256935300
2010-07-07,80.3191909790039,80.41759145175826,77.98023501494141,78.0634991745853,253769400
2010-07-08,81.11396026611328,81.20478966920255,80.16778215051386,80.99284669531036,210842100
2010-07-09,81.71951293945312,81.72708398158021,80.93986307574284,81.09124926820604,144999900
2010-07-12,81.77252197265625,81.93147925251664,81.10641445109634,81.4470363686522,131283600
2010-07-13,83.00634002685547,83.33181984687201,82.45376930970427,82.62029762925708,213025900
2010-07-14,82.99874114990234,83.32422663578481,82.40075591886188,82.74137771280307,184426800
2010-07-15,83.0214614868164,83.309097585029,81.87847658665906,82.9684757378032,232337900
2010-07-16,80.73551177978516,82.66571221473737,80.57654872954028,82.5748770110281,282693400
2010-07-19,81.21234893798828,81.46970657611666,80.40242081944886,81.03068438313224,186709000
2010-07-20,82.11311340332031,82.17366440580246,80.09964386422601,80.13749329391298,258162400
2010-07-21,81.04584503173828,82.5597302519258,80.71278843529261,82.53702289762519,264527000
2010-07-22,82.85496520996094,83.21830032572963,81.9996218525483,82.00718712317783,274781300
2010-07-23,83.57403564453125,83.69514345811321,82.4537580500759,82.68840840921291,222020800
2010-07-26,84.44451141357422,84.52777555842555,83.48319688894549,83.71784723806459,184445700
2010-07-27,84.43695068359375,84.99708659950296,84.10389408628966,84.90625140705262,204855600
2010-07-28,83.8919677734375,84.52023165246257,83.61189687224181,84.26286811014478,163056200
2010-07-29,83.48319244384766,84.64131359237065,82.81708509551771,84.41422852304672,220149100
2010-07-30,83.46804809570312,83.91464717992564,82.49159733912428,82.63541248911709,220070600
2010-08-02,85.35284423828125,85.4890941293725,84.42937339588643,84.76999523610787,188263200
2010-08-03,84.944091796875,85.36040672413299,84.664020981255,85.14089847204077,146657300
2010-08-04,85.51184844970703,85.61782000375952,84.89872649054388,85.17879169410405,158171700
2010-08-05,85.42098236083984,85.46640284975443,84.83813902406864,84.96681789679528,140473800
2010-08-06,85.0727767944336,85.2090266909396,83.96007026880352,84.58076295843895,239728300
2010-08-09,85.52694702148438,85.67076797065987,85.01979684020048,85.47396126784298,120800400
2010-08-10,85.06524658203125,85.51941697172423,84.30073836108197,84.80031770472128,242916300
2010-08-11,82.73382568359375,83.78597539990271,82.59757578921493,83.75569700392813,273406900
2010-08-12,82.22666931152344,82.52187645186339,81.44701938831724,81.4848688268279,239542600
2010-08-13,81.98445129394531,82.47646513976393,81.88605083478708,81.96931498292625,158698500
2010-08-16,81.94658660888672,82.2115152963668,81.12908742322338,81.42429449998866,147895300
2010-08-17,82.9533462524414,83.55890271172683,82.41591763795742,82.65057379781308,172270300
2010-08-18,83.10476684570312,83.55136041243371,82.43865913133644,82.91553110894955,182922100
2010-08-19,81.65899658203125,82.8776750922738,81.31837459283975,82.67330305376208,265847600
2010-08-20,81.39401245117188,81.70436159613236,80.80359832418677,81.41671979836177,209714200
2010-08-23,81.08369445800781,82.18125893244547,81.04584501750425,81.78008027316845,163490300
2010-08-24,79.8801498413086,80.53112092453745,79.45626384293206,80.19806434009098,280677800
2010-08-25,80.19049072265625,80.49326310424921,78.94153443603975,79.44111348567854,272234800
2010-08-26,79.65306091308594,80.67493212149977,79.38812642107877,80.56896063470205,224439500
2010-08-27,80.88687133789062,80.97013547008018,78.95666576442386,80.15263623131689,272649000
2010-08-30,79.71361541748047,80.92472807684885,79.70605015024395,80.67493565772814,167238600
2010-08-31,79.71361541748047,80.22077129797157,79.0929227783101,79.41840829488805,273933100
2010-09-01,82.09797668457031,82.21151920603637,80.73548375201533,80.78846949203115,256828100
2010-09-02,82.86251831054688,82.8776546235437,82.12071192338344,82.29481128542668,156112200
2010-09-03,83.9373779296875,84.01307104683868,83.22584992343421,83.67244913215106,212197300
2010-09-07,82.99119567871094,83.64973789491441,82.92307360893872,83.54376638081469,141973700
2010-09-08,83.57403564453125,83.90708646314195,83.11986546231107,83.15771490250067,149924400
2010-09-09,83.96006774902344,84.53534571422969,83.73298844500421,84.51263836132912,147017900
2010-09-10,84.38396453857422,84.48236499867657,83.92222908537724,84.1114647375067,127819000
2010-09-13,85.32257843017578,85.49667200974498,84.87597925320952,85.21660691869516,178503500
2010-09-14,85.26956939697266,85.75401211007026,84.83811242515094,85.15602687280638,209823600
2010-09-15,85.59503936767578,85.69343979077291,84.76240396643615,85.01976158454173,168608400
2010-09-16,85.5723648071289,85.6253505590987,85.04250151241706,85.33014340169356,199962900
2010-09-17,85.60430908203125,86.10656847006064,85.36840253634287,86.02285857205574,195836900
2010-09-20,86.9132308959961,87.10347962989135,85.62714759696638,85.90110623825,214555200
2010-09-21,86.73820495605469,87.39265525651155,86.38053640885101,86.98172310220369,268389100
2010-09-22,86.31202697753906,87.0882449082669,86.06850887898177,86.60120871115232,191322400
2010-09-23,85.61192321777344,86.50228582581505,85.36840509063563,85.60431164338253,202354300
2010-09-24,87.37741088867188,87.43829185786271,86.48704848648894,86.56314679501308,209671800
2010-09-27,86.95889282226562,87.50681013059103,86.87518871687284,87.40788287444984,128761800
2010-09-28,87.2633056640625,87.54487593777925,86.12942460449052,87.07305689137242,209207500
2010-09-29,87.11109924316406,87.44593890361514,86.76864800699425,87.04260667355766,179665800
2010-09-30,86.85233306884766,88.11558720383987,86.44139518659462,87.55245268635066,287106700
2010-10-01,87.2176284790039,87.60573751490273,86.7001516997823,87.50680445924255,174638700
2010-10-04,86.56317901611328,87.40027233332466,86.1294121095445,87.03499799407251,166153200
2010-10-05,88.30587005615234,88.51894775026982,87.26330470315555,87.36223777966133,229634100
2010-10-06,88.2982406616211,88.52654146263824,87.94057211612848,88.29062908667237,148626600
2010-10-07,88.19170379638672,88.67874009718064,87.65900965674672,88.65591117775759,164860000
2010-10-08,88.68637084960938,88.92988905266407,87.97864516480477,88.31348487122946,177760100
2010-10-11,88.77007293701172,89.01359111856155,88.46567375859158,88.8233423577904,103098300
2010-10-12,89.04402923583984,89.30276475672261,88.00907554044625,88.4808887387457,182210000
2010-10-13,89.73653411865234,90.21596471176026,89.32559609853045,89.53867958765143,194347200
2010-10-14,89.38646697998047,89.8050165288314,88.82333233728801,89.65281405382618,217764300
2010-10-15,89.56910705566406,90.06375495513169,88.85377572064398,90.01048553863092,243705000
2010-10-18,90.01045989990234,90.30724739385927,89.2722940487015,89.59952202997827,141204800
2010-10-19,88.83097839355469,89.68328936069781,88.2906666549697,89.18103551305033,280604700
2010-10-20,89.6985092163086,90.13227626210572,88.93751399168679,88.990783425173,200051800
2010-10-21,89.89635467529297,90.62690932011003,89.19624053308482,90.10182661642003,221585500
2010-10-22,90.06375885009766,90.20073818501366,89.79741175607519,90.03331835279063,108212400
2010-10-25,90.33010864257812,91.13676733048382,90.2616218760398,90.66494831702695,151145700
2010-10-26,90.34529113769531,90.43660678531946,89.69844680799972,89.87347233656514,158982900
2010-10-27,90.08658599853516,90.18551906431861,89.23427531443825,89.71370007424275,190024000
2010-10-28,90.10181427001953,90.6421200539435,89.6680473276619,90.60406797941349,168576000
2010-10-29,90.17028045654297,90.34531183112779,89.85066400479339,90.01047223066817,144305500
2010-11-01,90.20074462890625,91.12915954233674,89.68326774958098,90.61168266301146,174074800
2010-11-02,90.91607666015625,91.12915433842862,90.63450641047845,90.8780245864942,158345900
2010-11-03,91.28136444091797,91.33463386831744,90.13987173441579,91.07589830835771,226702800
2010-11-04,93.03923797607422,93.08489581211587,91.29655896067743,92.29346042045552,215039400
2010-11-05,93.38928985595703,93.54148650510884,92.97835193613115,93.10010809426659,180654100
2010-11-08,93.21430969238281,93.36651223107873,92.79576577431872,93.10015923984416,156107100
2010-11-09,92.54458618164062,93.56431651592735,92.17170032270758,93.46538927341491,186621600
2010-11-10,92.91748046875,92.96314411291546,91.82165170959928,92.52176565687652,221387400
2010-11-11,92.56743621826172,92.70441555772433,91.83688167643824,92.11845193142567,158017600
2010-11-12,91.47158813476562,92.34673346421887,91.0530444074136,91.94340708083595,239068800
2010-11-15,91.34220123291016,92.1184191489402,91.30415497800159,91.76075067840962,163940800
2010-11-16,89.91915893554688,90.93127772613545,89.48538627481288,90.77908107059844,299566200
2010-11-17,89.96481323242188,90.33769908797194,89.69085461848672,89.95720165816533,172308900
2010-11-18,91.28898620605469,91.61621438400881,90.82477865579574,90.83239023368289,197723700
2010-11-19,91.54007720947266,91.57812347091104,90.74864181683225,91.2432896629738,156852900
2010-11-22,91.4639892578125,91.50203552356747,90.3833719648001,91.08349176467699,181361000
2010-11-23,90.1398696899414,90.57363667633662,89.78981263126562,90.38338789623465,222309000
2010-11-24,91.47158813476562,91.49442285961513,90.69537586186858,90.7105932058377,140046100
2010-11-26,90.40619659423828,91.17479726425955,90.40619659423828,90.68015522317292,76007800
2010-11-29,90.6801528930664,90.92367102298086,89.59953574851153,90.17789348428215,223642300
2010-11-30,90.17028045654297,90.68775720001233,89.65280371307361,89.78217725338851,233930700
2010-12-01,92.08799743652344,92.26302301783187,91.46398183069019,91.47158759966497,221037200
2010-12-02,93.26753234863281,93.33602490817502,92.17930941800022,92.2325788283418,191213600
2010-12-03,93.51866149902344,93.62520031907086,92.9250864142077,92.94791533194211,151288900
2010-12-06,93.41976165771484,93.63283936031489,93.22190130275824,93.32082857727058,103050500
2010-12-07,93.4730224609375,94.37099684329823,93.41975304020133,94.31772742256206,206581000
2010-12-08,93.81548309326172,93.89158144864095,93.15342101493671,93.58718802712399,138019200
2010-12-09,94.18075561523438,94.37861016183227,93.71654813772136,94.3405638902243,123705100
2010-12-10,94.7286376953125,94.8199533578665,94.1578915806312,94.46989643757352,117571700
2010-12-13,94.78954315185547,95.27657952750813,94.75910265263573,95.16243491284857,133812700
2010-12-14,94.87325286865234,95.29941405087817,94.58407683558573,94.93413386696054,147249600
2010-12-15,94.43949127197266,95.07111860189528,94.2796829967992,94.69823262649055,160823100
2010-12-16,94.98735809326172,95.05585063525204,94.17309399760043,94.5003219503949,185035200
2010-12-17,95.08912658691406,95.21152306828736,94.72192546986665,94.92082631811998,141075300
2010-12-20,95.3186264038086,95.5481278416954,94.84433199232306,95.34922698462444,119085500
2010-12-21,95.9229736328125,95.98417479373593,95.52517775973806,95.61697366465927,94965500
2010-12-22,96.22132110595703,96.25192168613547,95.93827595311836,95.99182550931464,78878100
2010-12-23,96.08361053466797,96.22131021164843,95.84646336071513,96.11421111138176,70053700
2010-12-27,96.12189483642578,96.21369076078004,95.65524609940772,95.72409304267342,58126000
2010-12-28,96.25959777832031,96.3513937057442,96.00714730497387,96.31314734813937,55309100
2010-12-29,96.32842254638672,96.54262077634851,96.31312517415974,96.37432633599569,58033100
2010-12-30,96.1754379272461,96.48908370844173,96.03008660818739,96.23663909700396,76616900
2010-12-31,96.19840240478516,96.29020417421162,95.87710496649113,96.03010207906951,91218900
2011-01-03,97.19290161132812,97.61364659116617,96.16015066884894,96.93279951494057,138725200
2011-01-04,97.13934326171875,97.43769169124612,96.53499479675006,97.40709110405547,137409700
2011-01-05,97.64419555664062,97.70539670419427,96.74149905784368,96.83330077917415,133975300
2011-01-06,97.45296478271484,97.78956532147076,97.16226803153894,97.68246621122366,122519000
2011-01-07,97.26171112060547,97.7436570948297,96.50436577926352,97.58300843675497,156034600
2011-01-10,97.13934326171875,97.27704298584409,96.5426405661988,96.83334322627742,122401700
2011-01-11,97.48355102539062,97.72069818656577,97.11634996107348,97.4912026282726,110287000
2011-01-12,98.36331939697266,98.47041851412358,97.50652062330109,98.08027423155842,107929200
2011-01-13,98.2026596069336,98.44746424608071,97.95786664071416,98.40156629447254,129048400
2011-01-14,98.9141616821289,98.93711066925654,97.99616717822333,98.06501413960622,117677900
2011-01-18,99.08242797851562,99.17422389547293,98.70757519605762,98.82232009225424,114401300
2011-01-19,98.11088562011719,99.09772681892028,97.85078938761781,98.9982851258648,151958400
2011-01-20,97.98081970214844,98.22561267857532,97.25406903141983,97.8890179586403,175745700
2011-01-21,98.2026596069336,98.8146595318737,98.09556049553866,98.59281554145835,151462900
2011-01-24,98.7611312866211,98.87587618361985,98.11852484463962,98.14147382403938,113715500
2011-01-25,98.81468200683594,98.89883216156639,98.00378688285005,98.5010303689379,167552200
2011-01-26,99.1971664428711,99.48786905829292,98.86056587194659,99.05947257636308,141281500
2011-01-27,99.44196319580078,99.61026346788087,99.04416149152715,99.22010753127351,123302700
2011-01-28,97.7054214477539,99.71736736874401,97.54477277208886,99.55671285661482,295637300
2011-01-31,98.4398422241211,98.5163466196127,97.72840037236284,97.97320509959054,149249200
2011-02-01,100.01573944091797,100.19168553080301,98.97534276836679,99.03654394592051,167194300
2011-02-02,99.82447052001953,100.0922124871506,99.70206818896769,99.7556119132224,118323600
2011-02-03,100.04632568359375,100.19932277799906,99.12068567503707,99.64852389979588,145886700
2011-02-04,100.3293685913086,100.3676207822653,99.62557263483835,100.08457558045929,134634800
2011-02-07,100.9566879272461,101.28563114144862,100.5435828757689,100.55124031893841,112439100
2011-02-08,101.41566467285156,101.46920839650858,100.77305827846682,101.04845768379495,99072800
2011-02-09,101.18621063232422,101.461610166687,100.68130954050343,101.14031265541944,146436700
2011-02-10,101.22444152832031,101.33918644642695,100.4441410664002,100.67364257554513,162708500
2011-02-11,101.82878112792969,101.95882925548062,100.80368764751782,100.82663663044261,137710300
2011-02-14,102.07355499267578,102.15770513856712,101.65281593614816,101.76756082921403,101690700
2011-02-15,101.75228118896484,101.91293574940005,101.22444288566473,101.75993863222907,119575400
2011-02-16,102.3948974609375,102.51728816251321,101.88999642078912,102.09654896865581,130183500
2011-02-17,102.70083618164062,102.8385300237956,102.00468618516399,102.09649375286058,109810500
2011-02-18,102.91509246826172,103.03749484565459,102.55554278025338,102.79269009086883,130002400
2011-02-22,100.84953308105469,102.93797114986712,100.57413375648078,101.8363738515715,233116400
2011-02-23,100.22992706298828,101.0331763826475,99.6102812564577,100.788371698476,227584000
2011-02-24,100.16109466552734,100.55125077392647,99.22015121944233,100.1228541374303,260431400
2011-02-25,101.23206329345703,101.29326445957854,100.52060995110739,100.58181111722888,141686900
2011-02-28,101.8593521118164,101.989411881949,101.27031279029147,101.60691335855061,141585500
2011-03-01,100.16109466552734,102.27249476387685,100.13049990846312,102.18069881975136,258565500
2011-03-02,100.37531280517578,100.84196168058442,99.7174145820248,100.023408869239,200277400
2011-03-03,102.10416412353516,102.21890901964738,101.27796585273884,101.2856116215032,176480100
2011-03-04,101.33917236328125,102.22657184975584,100.67362858489034,102.02766512210428,277202300
2011-03-07,100.54354858398438,101.86700177844507,100.01571046723934,101.63750034733593,216790400
2011-03-08,101.42330169677734,101.74459902980436,100.26816045139968,100.70420266303361,174615000
2011-03-09,101.27796173095703,101.59161333147145,100.67361918114561,101.22441800592689,153806000
2011-03-10,99.40370178222656,100.35229049359177,99.3042484471602,100.21459665081682,301291800
2011-03-11,100.09224700927734,100.45179668517149,99.05950762627032,99.08245661214163,225621800
2011-03-14,99.48786163330078,99.81680473847265,98.73051040524341,99.44196368122357,234974100
2011-03-15,98.34801483154297,98.93706580421295,96.77212284108784,96.84096977125067,359585400
2011-03-16,96.5273208618164,98.35566904561088,95.83882240045546,98.03436003620264,468670300
2011-03-17,97.80488586425781,98.21798503156391,97.2311379935213,97.91963660569814,254303700
2011-03-18,98.16061401367188,99.02113495499326,97.9685339174517,98.99039557436036,230435400
2011-03-21,99.681884765625,99.88932281564298,99.26698521831311,99.38224030307217,153992600
2011-03-22,99.33613586425781,99.79713277750156,99.24394117106446,99.66651972093149,129538600
2011-03-23,99.62042999267578,99.88165612579286,98.59088342782184,99.0595476364875,148603100
2011-03-24,100.57313537597656,100.71911812733123,99.62810456936336,100.18897517710172,159129800
2011-03-25,100.88043975830078,101.31837615497109,100.56542567776185,100.83434242429709,155642800
2011-03-28,100.63457489013672,101.35679774226892,100.60384724103213,101.09557169215513,109762400
2011-03-29,101.31073760986328,101.34146527025159,100.21972394965849,100.55009612430277,129798800
2011-03-30,102.00991821289062,102.30956274524654,101.69490398759216,101.84088676144465,135835000
2011-03-31,101.8716049194336,102.15589145596473,101.7640405261525,101.87929562700769,132537100
2011-04-01,102.30184936523438,102.77821595175746,102.05599295084274,102.50162015829305,153850100
2011-04-04,102.38638305664062,102.70139726745992,102.09442924599554,102.51699613154713,100768900
2011-04-05,102.37100219726562,102.8243083659274,102.1405037598255,102.18660110258602,120791500
2011-04-06,102.69367980957031,102.95490586151651,102.27878034011624,102.86271118992039,120411600
2011-04-07,102.43248748779297,102.9395700721855,101.92539317976082,102.509312498209,170731500
2011-04-08,102.07903289794922,102.94723856615296,101.65645439910504,102.88577153689953,147945400
2011-04-11,101.7717056274414,102.53233517296525,101.52583751972368,102.18659340466927,121385400
2011-04-12,101.01110076904297,101.4029400178704,100.64231019816768,101.20318090107148,161187400
2011-04-13,101.0033950805664,101.55657492880687,100.61923491807528,101.47974993049131,162059000
